Time,Neck joint Bend Front/Back,Neck joint Twist Left/Right,Neck joint Lean Right/Left,Lumbar joint Bend Front/Back,Lumbar joint Twist Left/Right,Lumbar joint Lean Right/Left,Right shoulder Flex/Ext,Right shoulder Abd/Add,Right shoulder Int/Ext,Right elbow Flex/Ext,Right elbow Val/Var,Right elbow Int/Ext,Right wrist Abd/Add,Right wrist Flex/Ext,Right wrist Int/Ext,Right hip Flex/Ext,Right hip Abd/Add,Right hip Int/Ext,Right knee Flex/Ext,Right knee Varus/Valgus,Right knee Int/Ext,Right ankle Plantar/Dorsi,Right ankle Int/Ext,Right ankle Sup/Pro,Left shoulder Flex/Ext,Left shoulder Abd/Add,Left shoulder Int/Ext,Left elbow Flex/Ext,Left elbow Val/Var,Left elbow Int/Ext,Left wrist Abd/Add,Left wrist Flex/Ext,Left wrist Int/Ext,Left hip Flex/Ext,Left hip Abd/Add,Left hip Int/Ext,Left knee Flex/Ext,Left knee Varus/Valgus,Left knee Int/Ext,Left ankle Plantar/Dorsi,Left ankle Int/Ext,Left ankle Sup/Pro,
25,3.302,-11.836,-0.17442,6.3712,2.4177,-5.2522,98.8617,28.3586,-149.5355,38.0595,178.5428,-75.6579,6.3611e-15,-153.4349,-90,4.9696e-17,89.5524,0,-3.1806e-15,135,0,1.0933e-15,54.8612,0,8.4903,33.1705,88.8438,0.48838,-108.1987,99.9572,-3.9757e-16,-45,0,4.9696e-17,-89.5787,0,-3.1806e-15,-133.2643,0,8.9453e-16,-60.0022,0,
25.1,3.2919,-11.8898,-0.13203,6.2849,2.3594,-5.2886,99.063,28.399,-149.9671,37.8982,178.3526,-75.2515,0,0,-90,-6.4357e-15,-135.3338,0,-3.1557e-15,180,0,-6.212e-17,-92.0052,0,8.4091,33.3857,88.889,0.44275,-107.1605,99.9977,0,0,0,-6.5226e-15,134.8368,0,-3.2178e-15,-180,0,4.8454e-16,-83.986,0,
25.2,3.3196,-11.8666,-0.12201,6.263,2.2553,-5.2618,99.2108,28.6383,-150.2156,38.3902,177.5408,-75.7788,0,-90,-90,6.4279e-15,-44.7008,0,3.0128e-15,-46.5513,0,-5.2802e-16,105.5211,0,8.4996,32.8874,88.8188,0.49017,-108.5442,99.9802,0,90,0,6.4294e-15,43.7847,0,3.1122e-15,45.6221,0,-2.2984e-16,-92.5858,0,
25.3,3.3855,-11.908,-0.045549,6.2864,2.1799,-5.2586,99.1252,28.6267,-149.748,38.7029,178.2751,-74.9419,-9.5417e-15,33.6901,-90,6.4046e-15,45.6863,0,-4.5037e-17,-102.7656,0,1.3371e-15,-60.1321,0,8.627,32.3748,88.93,0.54898,-110.9062,100.0919,-3.9757e-16,0,0,6.4061e-15,-44.7979,0,-4.659e-17,103.1906,0,1.5359e-15,74.4113,0,
25.4,3.5147,-11.9935,0.082558,6.2369,2.2108,-5.3183,99.343,28.5317,-150.4411,37.6289,177.8129,-76.027,6.3611e-15,-135,-90,-6.24e-15,-134.4492,0,-1.1958e-16,180,0,-5.7616e-16,-120.9704,0,8.7183,32.3,88.9114,0.58392,-111.9734,100.1058,0,90,0,-6.24e-15,134.4492,0,-1.2113e-16,-180,0,-7.9203e-17,91.0978,0,
25.5,3.3288,-11.9092,-0.046473,6.234,2.1993,-5.3472,99.459,28.9725,-150.3252,37.9011,176.4022,-76.7582,-9.5417e-15,-33.6901,-90,6.2866e-15,0,0,3.2489e-15,-42.5452,0,3.106e-17,86.3086,0,8.6883,32.4019,88.7931,0.56669,-110.959,100.0458,3.9757e-16,-180,0,6.3922e-15,0,0,3.2986e-15,42.1122,0,3.106e-17,-89.5141,0,
25.6,3.2279,-11.8285,-0.17136,6.2882,2.1659,-5.3072,99.5024,29.0224,-150.2917,38.5948,176.4643,-75.5323,0,90,-90,-2.4848e-17,-90.231,0,3.2551e-15,-44.3364,0,-7.8271e-16,-98.1546,0,8.5771,32.5755,88.7437,0.46092,-107.4336,100.0407,3.9757e-16,-180,0,3.7272e-17,89.6643,0,3.3048e-15,43.9025,0,-6.8332e-16,106.6889,0,
25.7,3.3915,-11.9329,0.043043,6.2632,2.126,-5.2788,99.8582,28.7279,-150.5362,38.2426,177.8741,-74.8999,6.3611e-15,-153.4349,-90,2.4848e-17,-89.7762,0,-2.4848e-17,180,0,-1.2424e-16,-121.1944,0,8.5138,32.7373,88.7126,0.42608,-106.5504,100.0686,3.9757e-16,-180,0,-7.4544e-17,90.6714,0,-7.4544e-17,-180,0,-9.1938e-16,-107.2398,0,
25.8,3.607,-12.2296,0.47581,6.1359,2.1404,-5.3615,99.8913,28.7568,-151.2469,37.6154,176.0902,-76.3549,3.1806e-15,-116.5651,-90,0,-90,0,3.1806e-15,-45,0,-1.1927e-15,178.0238,0,8.6125,32.9193,88.6903,0.4839,-108.4151,100.1483,0,0,0,4.9696e-17,89.5379,0,3.1309e-15,43.6028,0,-1.0436e-15,108.3924,0,
25.9,3.5211,-12.0206,0.12053,6.1735,2.0569,-5.3085,99.7043,28.9836,-150.6002,38.6152,175.3781,-75.9051,-6.3611e-15,56.3099,-90,-2.4848e-17,180,0,4.9696e-17,-75.9638,0,-7.7029e-16,-109.3456,0,8.6357,32.4516,88.7568,0.48716,-108.1271,100.1322,0,-90,0,-2.4848e-17,180,0,-2.4848e-17,-180,0,-1.4412e-15,123.184,0,
26,3.3685,-12.1376,0.31399,6.1781,2.1513,-5.335,99.7919,28.6208,-151.0153,38.5199,176.6401,-75.3944,-3.1806e-15,-63.4349,-90,-2.4848e-17,180,0,-3.2551e-15,-135.6636,0,-2.7333e-16,93.1594,0,8.6444,32.3093,88.7776,0.48775,-108.2643,100.121,0,-90,0,-2.4848e-17,180,0,-3.2054e-15,135.2229,0,-1.7394e-16,97.0318,0,
26.1,3.5825,-12.3664,0.53483,6.0616,2.1585,-5.4258,99.9404,28.6648,-151.5208,37.9341,175.7819,-76.5853,0,-90,-90,6.4108e-15,-44.7771,0,3.1309e-15,0,0,-3.9757e-16,93.8235,0,8.6344,32.677,88.8325,0.49468,-108.7364,100.1566,-3.9757e-16,0,0,6.4108e-15,44.7771,0,3.1806e-15,0,0,-6.9575e-16,-104.1271,0,
26.2,3.5709,-12.3289,0.454,6.0126,2.1978,-5.4696,99.7217,28.8708,-151.3011,38.1157,174.8733,-76.364,3.1806e-15,-180,-90,0,-90,0,-3.2799e-15,-135.8814,0,0,-90,0,8.6622,32.7741,88.7276,0.46277,-107.5968,100.0871,7.9514e-16,135,0,0,90,0,-3.2799e-15,135.8814,0,7.4544e-16,76.514,0,
26.3,3.3637,-12.2953,0.42997,5.9665,2.2977,-5.504,99.7078,28.8435,-151.4684,38.0069,174.8097,-75.6972,-9.5417e-15,18.4349,-90,-6.3611e-15,-135,0,-9.9392e-17,-91.7899,0,-4.9696e-17,91.6072,0,8.6571,33.1354,88.7943,0.44823,-107.1391,100.1265,0,90,0,-6.3611e-15,135,0,-9.9392e-17,91.7899,0,-1.9878e-16,98.011,0,
26.4,3.449,-12.3343,0.49522,5.8978,2.2893,-5.5161,99.7295,28.8768,-151.5253,38.3367,174.7547,-75.9327,0,-90,-90,-4.9696e-17,-90.4476,0,-3.2303e-15,180,0,6.9575e-16,52.2931,0,8.6888,33.1401,88.8165,0.40695,-106.3091,100.1848,0,90,0,-4.9696e-17,90.4476,0,-3.2799e-15,-180,0,1.0933e-15,-39.6772,0,
26.5,3.5849,-12.3089,0.53626,5.8848,2.1968,-5.4978,99.6796,28.9164,-151.0661,38.8406,175.4866,-75.9223,-6.3611e-15,-26.5651,-90,-4.9696e-17,-90.4476,0,3.1806e-15,0,0,-1.2176e-15,121.3435,0,8.7334,32.878,88.8402,0.47592,-108.6098,100.2008,3.9757e-16,135,0,-4.9696e-17,90.4476,0,3.2303e-15,0,0,-1.4163e-15,140.1111,0,
26.6,3.6595,-12.2698,0.57883,5.8515,2.2266,-5.5593,99.7419,28.8148,-151.2567,38.5102,176.4433,-75.4201,3.1806e-15,135,-90,6.3363e-15,-0.89868,0,3.1557e-15,-45.2247,0,-1.3418e-15,-122.0782,0,8.8108,32.729,88.8164,0.50884,-109.83,100.2121,0,-90,0,6.3363e-15,0.89868,0,3.1557e-15,44.3152,0,-1.143e-15,102.1296,0,
26.7,3.6602,-12.3341,0.76167,5.7992,2.3664,-5.6839,99.7364,28.8844,-151.5643,37.7277,176.8341,-78.0031,-3.1806e-15,0,-90,4.9696e-17,-75.9638,0,0,-90,0,1.1679e-15,76.2836,0,8.7903,33.289,88.8433,0.52453,-109.9364,100.169,3.9757e-16,135,0,4.9696e-17,-75.9638,0,1.2424e-16,87.6141,0,1.4412e-15,-73.2556,0,
26.8,3.6108,-12.3377,0.71918,5.8007,2.4888,-5.7822,99.5802,29.039,-151.104,37.6868,177.317,-79.5914,0,90,-90,6.386e-15,44.8883,0,-2.4848e-17,90.4476,0,8.4483e-16,77.2249,0,8.742,33.8256,88.7223,0.43064,-107.1084,100.1357,0,0,0,6.3114e-15,-45.2247,0,4.9696e-17,-89.1048,0,1.0685e-15,79.5813,0,
26.9,3.5882,-12.3719,0.80286,5.8358,2.5951,-5.8719,99.5829,28.8721,-150.9619,37.271,179.3724,-81.0794,-3.1806e-15,-45,-90,-6.3363e-15,-135.7973,0,-4.9696e-17,-90.8952,0,-5.9635e-16,-101.3879,0,8.7631,34.2153,88.7208,0.4005,-106.4543,100.2229,0,0,0,-6.1872e-15,135.1153,0,9.9392e-17,88.2101,0,-7.4544e-16,104.1192,0,
27,3.8091,-12.5234,1.0381,5.7686,2.6564,-5.9451,99.2636,28.4633,-150.8268,36.0192,-175.3944,-87.4927,3.1806e-15,-180,-90,0,-90,0,0,-90,0,1.7394e-16,-87.9939,0,8.7722,34.3534,88.8004,0.45596,-109.016,100.28,0,90,0,0,90,0,2.4848e-17,89.5524,0,-4.9696e-17,-92.042,0,
27.1,3.6506,-12.4579,0.97056,5.7286,2.6866,-5.9663,99.164,28.1959,-150.9443,35.3481,-174.3173,-88.4648,-1.5903e-15,-63.4349,-90,-9.9392e-17,180,0,-9.9392e-17,-91.7899,0,0,-90,0,8.8281,34.0446,88.8228,0.50319,-110.3515,100.3052,-3.9757e-16,63.4349,0,9.9392e-17,63.4349,0,4.9696e-17,89.1048,0,3.4787e-16,87.0263,0,
27.2,3.4963,-12.4203,1.0149,5.6742,2.6705,-5.9763,99.6712,27.7402,-151.8981,34.7026,-170.2426,-90.8459,0,0,-90,1.4909e-16,0,0,3.1309e-15,0,0,-1.7891e-15,140.4744,0,8.848,33.8048,88.8261,0.55219,-111.9899,100.3643,-3.9757e-16,-45,0,0,90,0,3.1309e-15,3.633,0,-1.7394e-15,135.6074,0,
27.3,3.8842,-12.6968,1.3494,5.5668,2.6355,-6.118,99.8681,27.355,-152.5035,34.3101,-169.0858,-91.0171,0,90,-90,6.3611e-15,-45,0,0,0,0,2.783e-15,-30.7706,0,8.8062,34.2005,88.9325,0.55352,-113.0126,100.4833,0,90,0,6.4605e-15,44.5559,0,-4.9696e-17,-180,0,3.1309e-15,-26.0168,0,
27.4,4.2333,-12.8648,1.6207,5.4016,2.7874,-6.3135,99.7154,27.2514,-152.4845,33.6241,-169.3059,-91.072,-1.5903e-15,63.4349,-90,6.4605e-15,44.1048,0,9.9392e-17,88.1524,0,7.9514e-16,67.9015,0,8.6958,35.2201,88.831,0.57636,-112.2292,100.3451,0,0,0,6.2617e-15,-45.4511,0,0,-90,0,3.9757e-16,87.002,0,
27.5,4.2673,-13.1236,1.6628,5.2111,3.0315,-6.5722,99.3674,27.0408,-152.5301,33.065,-168.1749,-93.034,-9.5417e-15,-18.4349,-90,9.9392e-17,89.1048,0,-9.9392e-17,180,0,1.7891e-15,-42.0202,0,8.4786,36.7716,89.0617,0.45846,-109.1953,100.409,0,0,0,9.9392e-17,-89.1048,0,-9.9392e-17,-180,0,1.8885e-15,40.4847,0,
27.6,4.2666,-13.0579,1.4749,5.2237,3.1598,-6.6647,99.3871,26.8199,-152.6315,32.9378,-166.0357,-94.9538,0,-90,-90,0,90,0,0,0,0,-2.1866e-15,-134.7569,0,8.4948,36.9485,89.0642,0.45894,-109.1201,100.4124,0,90,0,0,-90,0,4.9696e-17,0,0,-2.9818e-15,-162.0498,0,
27.7,4.4851,-13.1642,1.6087,5.1902,3.3057,-6.7601,99.5482,26.6572,-153.2775,32.2469,-165.9966,-95.0191,4.7708e-15,126.8699,-90,0,-90,0,-9.9392e-17,-91.7899,0,-1.8885e-15,102.9669,0,8.5591,37.0254,89.1438,0.51353,-111.0536,100.4727,3.9757e-16,116.5651,0,0,90,0,-3.1806e-15,135,0,1.0436e-15,52.1571,0,
27.8,4.5694,-13.3327,1.7722,5.1611,3.3935,-6.8315,99.5622,26.7128,-153.4079,31.9485,-166.8663,-94.4268,1.5903e-15,104.0362,-90,-6.212e-15,-134.7717,0,9.9392e-17,0,0,-6.4605e-16,-148.8442,0,8.5368,37.2333,89.1346,0.54575,-111.4438,100.4637,-3.9757e-16,-45,0,-6.3114e-15,134.7753,0,9.9392e-17,45,0,-7.4544e-16,152.3473,0,
27.9,4.6002,-13.3168,1.7244,5.1834,3.4318,-6.8441,99.7192,26.8154,-153.653,31.9276,-168.519,-93.1727,1.5903e-15,-180,-90,-6.2617e-15,-134.5489,0,-3.1806e-15,-135,0,1.5903e-15,39.745,0,8.3732,37.772,89.0651,0.47349,-108.0896,100.4285,0,90,0,-6.3611e-15,135,0,-3.2799e-15,135.8814,0,1.0933e-15,-76.339,0,
28,4.7204,-13.3796,1.7536,5.2121,3.4255,-6.8174,99.7773,26.7551,-153.9383,32.1527,-169.7075,-92.5181,-1.5903e-15,63.4349,-90,0,180,0,0,0,0,2.0872e-15,-64.158,0,8.2725,38.0187,88.955,0.34185,-103.4816,100.4687,-3.9757e-16,-63.4349,0,0,-90,0,0,-90,0,2.1866e-15,-43.2065,0,
28.1,4.792,-13.3654,1.8298,5.237,3.3788,-6.7586,99.8784,26.8963,-153.8791,32.5968,-171.0102,-91.6626,4.7708e-15,-180,-90,6.2617e-15,0.90938,0,3.1806e-15,-45,0,-3.9757e-16,-112.2579,0,8.327,37.9364,89.0218,0.37833,-104.6933,100.5116,0,-90,0,6.2617e-15,-0.90938,0,3.1806e-15,44.0906,0,-9.9392e-17,95.8653,0,
28.2,4.7946,-13.4384,1.8835,5.2722,3.3149,-6.7449,99.9157,26.9918,-153.6379,32.9683,-172.7575,-90.2909,1.5903e-15,99.4623,-90,-6.4605e-15,135.8952,0,9.9392e-17,-45,0,-1.8885e-15,-124.8245,0,8.5331,37.2246,89.0931,0.39996,-106.5958,100.676,0,-90,0,-6.4605e-15,-135,0,9.9392e-17,0,0,-2.0872e-15,127.5322,0,
28.3,4.6835,-13.3956,1.792,5.3332,3.2724,-6.7325,100.0283,27.0024,-153.7786,33.1989,-174.3144,-89.2521,0,90,-90,-6.3611e-15,180,0,-6.3611e-15,-154.1556,0,2.9818e-15,18.0177,0,8.718,36.4546,89.1428,0.50238,-109.9187,100.6989,3.9757e-16,-91.7899,0,-6.3611e-15,180,0,-6.2617e-15,153.0723,0,2.783e-15,-19.2131,0,
28.4,4.6714,-13.346,1.7613,5.3403,3.2262,-6.7167,100.1021,26.8873,-153.8805,32.9858,-174.5996,-89.4225,0,90,-90,9.9392e-17,89.0906,0,-9.9392e-17,91.6847,0,1.5903e-15,69.2549,0,8.6963,36.0772,89.0502,0.52889,-110.4014,100.6238,-3.9757e-16,-71.5651,0,9.9392e-17,-89.1048,0,0,-90,0,1.3915e-15,75.4069,0,
28.5,4.5409,-13.3106,1.6931,5.4364,3.1611,-6.6435,99.8107,26.7951,-153.1121,33.4412,-174.4456,-89.7961,-3.1806e-15,78.6901,-90,-6.3114e-15,-135.2265,0,-4.9696e-17,-90.8681,0,-2.3357e-15,110.1468,0,8.6194,35.7904,88.8384,0.48123,-108.5449,100.5651,3.9757e-16,116.5651,0,-6.4108e-15,135.674,0,-1.4909e-16,92.7702,0,-2.2363e-15,125.1449,0,
28.6,4.6411,-13.0117,1.5549,5.5662,3.0358,-6.4674,99.5556,26.6677,-152.3105,34.5845,-174.5295,-89.689,-1.5903e-15,-63.4349,-90,6.4108e-15,-44.7771,0,0,0,0,2.8824e-15,62.8683,0,8.5371,35.4151,88.6106,0.38983,-105.6796,100.5597,0,0,0,6.3114e-15,44.7735,0,3.0315e-15,0,0,-1.4909e-16,101.4376,0,
28.7,4.9057,-12.837,1.4286,5.7295,2.655,-6.2073,99.1147,26.8946,-151.0371,37.179,-175.9286,-89.3601,0,-90,-90,-4.9696e-17,180,0,9.9392e-17,-88.0908,0,-3.1806e-15,-118.8801,0,8.4988,34.6852,88.3133,0.29537,-102.5774,100.5513,0,-90,0,-4.9696e-17,180,0,-3.1309e-15,136.3972,0,-1.4909e-16,93.2979,0,
28.8,5.1705,-12.646,1.3492,5.8716,2.2956,-5.9169,97.6211,28.3008,-147.3763,43.0378,-178.797,-89.1002,1.5903e-15,116.5651,-90,-6.3363e-15,135.7973,0,-3.106e-15,134.3206,0,1.8636e-15,25.1344,0,8.5103,33.5848,88.4589,0.31392,-103.6961,100.5577,-7.9514e-16,-26.5651,0,-6.3363e-15,-135.7973,0,-3.106e-15,-134.3206,0,1.5157e-15,-29.8017,0,
28.9,5.7634,-12.3996,1.3419,5.9017,2.059,-5.7654,93.0792,31.8007,-139.7461,54.8439,178.6275,-91.4061,1.5903e-15,104.0362,-90,1.2424e-16,0,0,-3.1557e-15,134.7753,0,6.709e-16,46.829,0,8.4976,33.2455,88.7282,0.40722,-106.891,100.5342,7.9514e-16,153.4349,0,1.2424e-16,0,0,-3.1557e-15,-134.7753,0,3.2303e-16,-65.4922,0,
29,7.0191,-11.6456,1.1355,6.1317,1.3827,-5.6067,85.4627,36.5354,-130.4808,69.5303,173.363,-102.6805,1.5903e-15,-99.4623,-90,6.3052e-15,0,0,3.2353e-15,0,0,-6.5187e-16,143.2518,0,8.3948,32.9091,89.0595,0.38868,-106.6453,100.4973,0,90,0,6.3052e-15,0,0,3.2353e-15,0,0,-5.5248e-16,-138.5091,0,
29.1,9.0347,-11.0443,1.3469,6.4131,0.84941,-5.6109,74.3799,40.9545,-119.773,81.7661,166.6835,-140.0538,-1.5903e-15,0,-90,6.2617e-15,45.4511,0,3.1806e-15,45,0,-9.9392e-16,-100.5362,0,8.3043,33.6537,89.7192,0.38508,-108.2918,100.6457,-7.9514e-16,-26.5651,0,6.2617e-15,-45.4511,0,3.1806e-15,-45,0,-9.9392e-16,100.5362,0,
29.2,11.2321,-11.0454,1.4213,6.7834,0.70935,-5.5794,60.0832,43.7753,-111.7563,88.2422,154.6902,-163.7688,-7.9514e-16,45,-90,-6.3611e-15,-134.1186,0,-3.1806e-15,-133.2643,0,1.1927e-15,-51.2234,0,8.8116,31.6415,90.0391,0.34467,-112.3831,100.9072,-3.9757e-16,0,0,-6.3611e-15,135,0,-3.1806e-15,133.2643,0,1.2921e-15,48.9078,0,
29.3,12.8399,-11.0096,0.38614,7.2565,0.79231,-5.1334,42.7041,47.611,-105.1294,88.6933,141.8044,-161.4494,0,0,-90,6.3611e-15,-45,0,-1.9878e-16,-93.8141,0,7.9514e-16,54.8814,0,9.292,27.9923,90.5148,0.64372,-122.8022,100.8806,7.9514e-16,-153.4349,0,6.3611e-15,45,0,-1.9878e-16,93.8141,0,5.9635e-16,-62.0591,0,
29.4,13.5257,-10.277,-1.0734,7.6362,1.0074,-4.4508,25.6228,53.0026,-98.7145,77.4328,134.9455,-149.7593,-3.1806e-15,-26.5651,-90,-1.9878e-16,135,0,0,-90,0,5.9635e-16,73.3744,0,9.461,25.1323,90.7468,1.0432,-125.6126,100.6947,0,-90,0,-1.9878e-16,-135,0,0,90,0,1.1927e-15,-59.3105,0,
29.5,14.0283,-9.7598,-2.2849,8.0511,1.3226,-3.5354,14.1771,57.6922,-98.4236,54.1461,130.5828,-134.5251,0,0,-90,0,180,0,-3.3793e-15,180,0,3.9757e-16,72.1718,0,9.4212,21.4515,90.9767,0.91687,-120.9041,100.6593,0,-90,0,0,180,0,-3.3793e-15,-180,0,1.1927e-15,-74.9387,0,
29.6,14.421,-9.3602,-3.1027,8.3212,1.4513,-2.5972,9.577,54.0282,-100.1526,30.9504,128.3904,-119.1827,-6.3611e-15,14.0362,-90,6.4605e-15,-44.5559,0,-9.9392e-17,180,0,1.7891e-15,56.853,0,8.8747,19.9061,91.3008,0.70078,-113.4052,100.6098,-1.9878e-16,75.9638,0,6.4605e-15,45.4374,0,-9.9392e-17,-116.5651,0,1.2921e-15,19.2164,0,
29.7,14.6409,-9.3533,-3.448,8.4402,1.3913,-1.743,8.9259,34.6687,-100.4839,14.5252,131.677,-107.8415,0,-90,-90,-9.9392e-17,116.5651,0,0,-90,0,0,90,0,8.3515,17.9459,91.3605,0.39124,-104.7312,100.817,0,0,0,-9.9392e-17,-116.5651,0,0,90,0,-1.9878e-16,-92.6786,0,
29.8,15.0019,-9.0041,-4.3465,8.5732,1.2107,-0.70751,9.2626,6.9566,-101.6791,1.7994,160.4833,-99.6034,0,90,-90,-9.9392e-17,90.924,0,9.9392e-17,-45,0,8.9453e-16,-60.1815,0,8.0465,13.6357,91.3377,0.38276,-102.871,100.6631,9.9392e-17,-180,0,-9.9392e-17,-90.9094,0,9.9392e-17,-45,0,8.9453e-16,-61.0902,0,
29.9,14.3581,-8.0575,-4.8133,8.8765,0.82938,0.032277,6.4563,-3.6266,-105.6824,-0.5694,-77.0823,-98.6339,7.9514e-16,-180,-90,-9.9392e-17,-90.8814,0,9.9392e-17,45,0,1.2921e-15,79.815,0,7.8989,12.4216,91.0712,0.89471,-109.9187,100.2568,9.9392e-17,116.5651,0,-9.9392e-17,90.8814,0,9.9392e-17,-45,0,1.4909e-15,-29.1306,0,
30,13.5766,-7.0419,-4.6476,9.3085,0.38243,0.20641,3.3055,0.083431,-107.6544,2.59,-171.4524,-102.5334,0,90,-90,6.3611e-15,-0.89517,0,0,90,0,1.1927e-15,-68.0119,0,7.8197,11.9469,91.3613,0.83182,-109.304,100.5953,2.4848e-17,-97.125,0,6.3611e-15,-0.89517,0,0,-90,0,9.9392e-16,71.4116,0,
30.1,13.6569,-5.68,-4.4976,9.5146,0.16342,0.17982,3.0725,1.6507,-108.5128,4.2021,160.1979,-103.2288,0,0,-90,0,90,0,3.2799e-15,0,0,-5.9635e-16,-118.9739,0,7.7285,10.9472,91.717,0.52838,-104.1467,100.8075,0,-90,0,0,-90,0,3.2799e-15,0,0,-8.9453e-16,129.6714,0,
30.2,13.5957,-5.0597,-4.3135,9.5834,0.02539,0.16846,3.5153,-1.3436,-108.3419,6.382,149.8228,-102.8602,0,-90,-90,6.2617e-15,45.2265,0,3.2799e-15,-0.86805,0,-8.9453e-16,-104.8689,0,7.8851,10.0404,91.8116,0.81206,-109.0979,100.6731,9.9392e-17,-180,0,6.2617e-15,-45.2265,0,3.2799e-15,0.86805,0,-6.9575e-16,101.6728,0,
30.3,13.5713,-5.0579,-4.1152,9.6407,-0.057558,0.007061,3.8441,-3.5642,-107.7353,8.3877,146.5378,-103.4986,0,90,-90,6.4605e-15,0.44073,0,-9.9392e-17,-91.7899,0,1.6897e-15,69.3505,0,8.2038,9.2815,92.2743,1.2078,-115.9856,100.8362,3.7272e-17,-90.1679,0,6.4605e-15,-0.44073,0,-9.9392e-17,91.7899,0,1.1927e-15,-75.0958,0,
30.4,13.5819,-4.9141,-4.0506,9.6618,0.044084,-0.17943,4.417,-5.9071,-106.7211,8.9128,147.9733,-103.3013,-7.9514e-16,0,-90,6.3611e-15,-44.7753,0,3.1806e-15,-45.8814,0,9.9392e-17,88.4323,0,8.4975,8.517,92.6462,1.4983,-120.3936,101.0268,-3.9757e-16,-63.4349,0,6.3611e-15,44.7753,0,3.2799e-15,44.1186,0,4.9696e-16,86.8702,0,
30.5,13.5461,-4.4558,-4.0812,9.6233,0.17548,-0.29451,4.8893,-6.0546,-105.9455,8.3971,151.1644,-102.2667,0,-90,-90,6.2617e-15,0,0,0,-90,0,1.6897e-15,45.3468,0,8.5309,8.5331,92.7,1.688,-121.6803,100.9327,-9.9392e-17,-75.9638,0,6.1623e-15,0.92405,0,-9.9392e-17,91.7899,0,1.6897e-15,-45.3468,0,
30.6,13.4975,-4.0185,-4.268,9.5667,0.24795,-0.36882,5.095,-5.2137,-105.5378,7.637,155.6572,-101.3295,7.9514e-16,-165.9638,-90,-6.3611e-15,-134.7771,0,-3.1806e-15,179.1048,0,6.9575e-16,23.0092,0,8.4272,8.7333,92.6261,1.5089,-119.8832,100.9462,-9.9392e-17,0,0,-6.3611e-15,134.7771,0,-3.1806e-15,-179.1048,0,8.9453e-16,81.6103,0,
30.7,13.3559,-3.1662,-4.6142,9.5738,0.29049,-0.37427,5.2016,-3.9777,-105.2269,6.7759,160.809,-100.4338,0,-90,-90,0,-90,0,0,90,0,1.9878e-16,-81.809,0,8.2932,9.0824,92.5534,1.1532,-115.656,101.0476,-1.9878e-16,-45,0,0,90,0,0,-90,0,-1.9878e-16,98.1819,0,
30.8,13.1292,-1.5513,-4.9463,9.6434,0.29394,-0.31132,5.1948,-2.9071,-104.8765,6.3308,164.1356,-99.9022,0,90,-90,0,90,0,9.9392e-17,88.2376,0,9.9392e-17,-87.8364,0,8.1452,9.4314,92.2166,0.98272,-113.2336,101.2316,-7.4544e-17,-69.444,0,0,-90,0,9.9392e-17,-88.224,0,0,90,0,
30.9,13.04,0.11,-5.3522,9.7341,0.18524,-0.21002,5.1935,-2.1435,-104.6356,6.437,162.4802,-99.8931,-3.9757e-16,20.556,-90,6.3611e-15,-0.44761,0,0,-90,0,2.9818e-16,70.9887,0,7.5068,11.2738,91.8252,1.8709,-117.6878,106.6555,-9.9392e-17,-75.9638,0,6.3611e-15,0,0,-9.9392e-17,91.7899,0,8.9453e-16,-44.1291,0,
31,12.6731,0.62052,-5.3122,9.7349,0.26347,-0.22675,5.1684,-3.1042,-104.5014,6.8604,159.1476,-100.0633,-3.9757e-16,-26.5651,-90,-6.3611e-15,-135,0,0,90,0,-1.1927e-15,-105.1449,0,7.2187,13.138,91.1982,2.6662,-120.8487,110.3985,9.9392e-17,104.0362,0,-6.3611e-15,135.2247,0,0,0,0,-8.9453e-16,-114.5844,0,
31.1,12.7867,1.039,-4.9762,9.5438,0.44608,-0.27835,5.0525,-3.8021,-104.4026,7.261,157.0576,-100.2337,0,0,-90,0,180,0,0,-90,0,-1.5903e-15,132.4235,0,7.542,13.2253,91.5704,2.1793,-117.4607,108.4548,0,0,0,0,180,0,0,90,0,-1.0933e-15,-122.112,0,
31.2,12.2537,2.151,-4.4922,9.6635,0.75299,-0.34703,5.1553,-3.7918,-104.2207,7.5189,157.2826,-100.1739,0,90,-90,-6.4605e-15,135.2212,0,-3.1806e-15,135,0,-1.9878e-16,91.8552,0,8.2477,10.7232,92.8816,1.2864,-118.373,102.1482,1.2346e-16,-180,0,-6.3611e-15,-135.2247,0,-3.1806e-15,-134.5559,0,0,90,0,
31.3,11.2843,5.0428,-4.0405,9.6645,0.81933,-0.36462,5.313,-2.8346,-104.3373,7.4719,158.0853,-100.0582,7.9514e-16,-153.4349,-90,-6.3611e-15,-135.2247,0,-3.1806e-15,-135,0,1.1927e-15,62.0427,0,8.2683,9.3342,92.6515,1.3238,-117.8098,101.1499,-1.9878e-16,45,0,-6.3611e-15,135.2247,0,-3.1806e-15,135,0,1.3915e-15,-58.2448,0,
31.4,10.5067,8.5579,-3.633,9.5786,0.92213,-0.34539,5.3119,-2.1679,-104.6478,7.3534,159.208,-99.8453,1.2722e-14,-177.763,-90,0,-90,0,4.9696e-17,-45,0,-9.9392e-17,90.7596,0,8.2057,8.4998,92.5151,1.3978,-118.0084,100.5249,-2.4848e-17,0,0,4.9696e-17,89.5489,0,4.9696e-17,45,0,0,-90,0,
